index,id_match,id_team_home,name_team_home,id_team_away,name_team_away,score_HT,score_FT,0-75_dif,76-90+_dif,0-75,75+,0-15,16-30,31-45,46-59,60-74,75-79,80-84,85-89,90+,year,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HW,D,AW,>2.5,<2.5,match_dif,comeback,dif_class,prob_HW,prob_D,prob_AW,prob_25more,prob_25less,id_country,country
581,232727.0,502.0,Fiorentina,495.0,Genoa,0-0,0-0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Fiorentina,Genoa,0,0,D,0,0,1.72,3.75,5.0,1.9,1.9,-1.0,0.0,-1.0,0.5547337278106509,0.2544378698224852,0.1908284023668639,0.5,0.5,2,it
582,232724.0,503.0,Torino,499.0,Atalanta,0-3,0-7,-5.0,-2.0,5.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2019,Torino,Atalanta,0,7,A,0,3,4.33,4.2,1.7,1.61,2.3,-7.0,0.0,-2.0,0.2184354636399791,0.2251965613240737,0.556367975035947,0.588235294117647,0.411764705882353,2,it
583,232726.0,505.0,Inter,490.0,Cagliari,1-0,1-1,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,Inter,Cagliari,1,1,D,1,0,1.3,5.5,10.0,1.57,2.37,0.0,1.0,1.0,0.7318695941450432,0.1729873586161011,0.0951430472388556,0.6015228426395939,0.398477157360406,2,it
584,232730.0,504.0,Verona,867.0,Lecce,2-0,3-0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,Verona,Lecce,3,0,H,2,0,1.6,4.0,5.5,1.72,2.1,3.0,0.0,2.0,0.5913978494623655,0.2365591397849462,0.1720430107526881,0.549738219895288,0.450261780104712,2,it
585,232732.0,498.0,Sampdoria,488.0,Sassuolo,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Sampdoria,Sassuolo,0,0,D,0,0,2.2,3.4,3.3,1.9,1.9,0.0,0.0,0.0,0.4322033898305084,0.2796610169491525,0.288135593220339,0.5,0.5,2,it
586,232733.0,523.0,Parma,494.0,Udinese,2-0,2-0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Parma,Udinese,2,0,H,2,0,2.37,3.25,3.1,2.1,1.72,2.0,0.0,2.0,0.4010030050349261,0.2924237298254692,0.3065732651396048,0.450261780104712,0.549738219895288,2,it
587,232729.0,497.0,AS Roma,487.0,Lazio,1-1,1-1,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,AS Roma,Lazio,1,1,D,1,1,2.8,3.6,2.4,1.57,2.37,0.0,0.0,0.0,0.3396226415094339,0.2641509433962264,0.3962264150943396,0.6015228426395939,0.398477157360406,2,it
588,232728.0,492.0,Napoli,496.0,Juventus,0-0,2-1,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2019,Napoli,Juventus,2,1,H,0,0,3.6,3.6,2.05,1.61,2.3,1.0,0.0,1.0,0.2662337662337662,0.2662337662337662,0.4675324675324676,0.588235294117647,0.411764705882353,2,it
589,232734.0,500.0,Bologna,518.0,Brescia,1-1,2-1,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,Bologna,Brescia,2,1,H,1,1,1.66,4.0,5.0,1.72,2.1,1.0,1.0,0.0,0.5724098454493417,0.2375500858614768,0.1900400686891814,0.549738219895288,0.450261780104712,2,it
590,232740.0,490.0,Cagliari,523.0,Parma,1-1,2-2,2.0,-1.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2019,Cagliari,Parma,2,2,D,1,1,1.85,3.75,4.0,1.8,2.0,1.0,0.0,2.0,0.5112910097997443,0.2522368981678738,0.2364720920323817,0.5263157894736842,0.4736842105263157,2,it
591,232741.0,488.0,Sassuolo,497.0,AS Roma,3-0,4-2,2.0,0.0,6.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2019,Sassuolo,AS Roma,4,2,H,3,0,4.0,4.0,1.8,1.57,2.37,2.0,0.0,2.0,0.2368421052631578,0.2368421052631578,0.5263157894736842,0.6015228426395939,0.398477157360406,2,it
592,232735.0,496.0,Juventus,502.0,Fiorentina,1-0,3-0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2019,Juventus,Fiorentina,3,0,H,1,0,1.33,5.25,9.0,1.61,2.3,3.0,0.0,1.0,0.7137192704203014,0.1808088818398096,0.1054718477398889,0.588235294117647,0.411764705882353,2,it
593,232736.0,499.0,Atalanta,495.0,Genoa,2-2,2-2,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Atalanta,Genoa,2,2,D,2,2,1.25,6.0,12.0,1.44,2.75,0.0,0.0,0.0,0.7619047619047619,0.1587301587301587,0.0793650793650793,0.6563245823389022,0.3436754176610979,2,it
594,232737.0,489.0,AC Milan,504.0,Verona,1-1,1-1,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,AC Milan,Verona,1,1,D,1,1,1.66,3.6,5.75,1.9,1.9,0.0,0.0,0.0,0.5714916760995002,0.2635211617569917,0.1649871621435078,0.5,0.5,2,it
595,232742.0,487.0,Lazio,493.0,Spal,4-0,5-1,4.0,0.0,6.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Lazio,Spal,5,1,H,4,0,1.22,6.5,13.0,1.5,2.62,4.0,0.0,2.0,0.78031212484994,0.1464585834333733,0.0732292917166866,0.6359223300970874,0.3640776699029127,2,it
596,232743.0,867.0,Lecce,503.0,Torino,2-0,4-0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,Lecce,Torino,4,0,H,2,0,3.2,3.5,2.2,1.72,2.1,4.0,0.0,2.0,0.2968388589051658,0.2713955281418658,0.4317656129529684,0.549738219895288,0.450261780104712,2,it
597,232738.0,494.0,Udinese,505.0,Inter,0-0,0-2,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2019,Udinese,Inter,0,2,A,0,0,5.0,3.8,1.7,1.9,1.9,-2.0,0.0,-2.0,0.1902237926972909,0.2502944640753828,0.5594817432273262,0.5,0.5,2,it
598,232739.0,498.0,Sampdoria,492.0,Napoli,1-2,2-4,0.0,-2.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2019,Sampdoria,Napoli,2,4,A,1,2,4.33,3.8,1.8,1.8,2.0,-2.0,1.0,0.0,0.2200205867215645,0.2507076685537828,0.5292717447246527,0.5263157894736842,0.4736842105263157,2,it
599,232687.0,487.0,Lazio,504.0,Verona,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Lazio,Verona,0,0,D,0,0,1.36,5.25,8.0,1.57,2.37,0.0,0.0,0.0,0.6997667444185273,0.1812729090303232,0.1189603465511496,0.6015228426395939,0.398477157360406,2,it
600,232745.0,497.0,AS Roma,500.0,Bologna,1-2,2-3,-1.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,AS Roma,Bologna,2,3,A,1,2,1.61,4.33,5.0,1.53,2.5,-1.0,0.0,-1.0,0.5903799428981247,0.2195177154886791,0.1901023416131962,0.6203473945409429,0.3796526054590571,2,it
601,232744.0,502.0,Fiorentina,499.0,Atalanta,1-0,1-2,-1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Fiorentina,Atalanta,1,2,A,1,0,4.2,3.8,1.83,1.66,2.2,-1.0,0.0,-1.0,0.2272549019607843,0.2511764705882353,0.5215686274509804,0.5699481865284974,0.4300518134715025,2,it
602,232751.0,503.0,Torino,498.0,Sampdoria,0-0,1-3,-1.0,-1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2019,Torino,Sampdoria,1,3,A,0,0,2.15,3.3,3.5,2.1,1.72,-2.0,0.0,-1.0,0.4413450515857852,0.2875429881543752,0.2711119602598395,0.450261780104712,0.549738219895288,2,it
603,232747.0,504.0,Verona,496.0,Juventus,0-0,2-1,-1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2019,Verona,Juventus,2,1,H,0,0,7.5,4.0,1.5,1.9,1.9,1.0,1.0,-1.0,0.126984126984127,0.2380952380952381,0.634920634920635,0.5,0.5,2,it
604,232752.0,493.0,Spal,488.0,Sassuolo,1-0,1-2,0.0,-1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2019,Spal,Sassuolo,1,2,A,1,0,2.7,3.4,2.55,1.8,2.0,-1.0,1.0,0.0,0.3505154639175257,0.2783505154639175,0.3711340206185567,0.5263157894736842,0.4736842105263157,2,it
605,232746.0,495.0,Genoa,490.0,Cagliari,1-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Genoa,Cagliari,1,0,H,1,0,2.37,3.5,2.9,1.9,1.9,1.0,0.0,1.0,0.4009005450667509,0.2714669405166285,0.3276325144166206,0.5,0.5,2,it
606,232749.0,492.0,Napoli,867.0,Lecce,0-1,2-3,-1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2019,Napoli,Lecce,2,3,A,0,1,1.2,6.5,13.0,1.36,3.2,-1.0,0.0,-1.0,0.783132530120482,0.144578313253012,0.072289156626506,0.7017543859649122,0.2982456140350877,2,it
607,232753.0,518.0,Brescia,494.0,Udinese,0-0,1-1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2019,Brescia,Udinese,1,1,D,0,0,2.7,3.4,2.62,1.9,1.9,0.0,0.0,0.0,0.354025912089659,0.2811382243064939,0.364835863603847,0.5,0.5,2,it
608,232748.0,523.0,Parma,487.0,Lazio,0-1,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Parma,Lazio,0,1,A,0,1,4.5,4.0,1.72,1.66,2.2,-1.0,0.0,-1.0,0.2109135499693439,0.2372777437155119,0.5518087063151441,0.5699481865284974,0.4300518134715025,2,it
609,232750.0,505.0,Inter,489.0,AC Milan,0-2,4-2,1.0,1.0,5.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2019,Inter,AC Milan,4,2,H,0,2,1.95,3.4,4.1,1.9,1.9,2.0,0.0,1.0,0.4880098022054963,0.2798879747943287,0.232102223000175,0.5,0.5,2,it
610,232762.0,867.0,Lecce,493.0,Spal,1-0,2-1,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Lecce,Spal,2,1,H,1,0,2.2,3.5,3.2,1.72,2.1,1.0,0.0,1.0,0.4317656129529684,0.2713955281418658,0.2968388589051658,0.549738219895288,0.450261780104712,2,it
611,232756.0,500.0,Bologna,495.0,Genoa,0-2,0-3,-2.0,-1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,Bologna,Genoa,0,3,A,0,2,1.83,3.75,4.2,1.8,2.0,-3.0,0.0,-2.0,0.5198277142432793,0.2536759245507203,0.2264963612060003,0.5263157894736842,0.4736842105263157,2,it
612,232761.0,499.0,Atalanta,497.0,AS Roma,0-1,2-1,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2019,Atalanta,AS Roma,2,1,H,0,1,1.75,4.2,4.0,1.4,3.0,1.0,0.0,1.0,0.5393258426966292,0.2247191011235955,0.2359550561797752,0.6818181818181818,0.3181818181818181,2,it
613,232757.0,494.0,Udinese,504.0,Verona,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Udinese,Verona,0,0,D,0,0,2.45,3.25,2.87,2.2,1.66,0.0,0.0,0.0,0.3835084184774787,0.2891063462368686,0.3273852352856525,0.4300518134715025,0.5699481865284974,2,it
614,232754.0,496.0,Juventus,518.0,Brescia,1-0,2-0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,Juventus,Brescia,2,0,H,1,0,1.16,8.0,15.0,1.44,2.75,2.0,0.0,2.0,0.8181074447777474,0.1186255794927733,0.0632669757294791,0.6563245823389022,0.3436754176610979,2,it
615,232755.0,498.0,Sampdoria,502.0,Fiorentina,0-3,1-5,-4.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2019,Sampdoria,Fiorentina,1,5,A,0,3,2.75,3.1,2.7,2.1,1.72,-4.0,0.0,-2.0,0.3441611842105262,0.3053042763157894,0.3505345394736841,0.450261780104712,0.549738219895288,2,it
616,232760.0,488.0,Sassuolo,523.0,Parma,0-1,0-1,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Sassuolo,Parma,0,1,A,0,1,2.0,3.5,3.75,1.72,2.1,-1.0,0.0,-1.0,0.4751131221719457,0.2714932126696832,0.253393665158371,0.549738219895288,0.450261780104712,2,it
617,232759.0,490.0,Cagliari,492.0,Napoli,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Cagliari,Napoli,0,1,A,0,0,3.75,3.8,1.9,1.61,2.3,-1.0,0.0,-1.0,0.2524916943521594,0.2491694352159468,0.4983388704318937,0.588235294117647,0.411764705882353,2,it
618,232758.0,487.0,Lazio,505.0,Inter,0-1,2-1,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Lazio,Inter,2,1,H,0,1,2.3,3.5,3.0,1.72,2.1,1.0,0.0,1.0,0.412573673870334,0.2711198428290766,0.3163064833005894,0.549738219895288,0.450261780104712,2,it
619,232763.0,489.0,AC Milan,503.0,Torino,1-0,1-0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,AC Milan,Torino,1,0,H,1,0,1.6,4.0,5.75,1.8,2.0,1.0,0.0,1.0,0.5958549222797929,0.2383419689119171,0.1658031088082901,0.5263157894736842,0.4736842105263157,2,it
620,232769.0,518.0,Brescia,492.0,Napoli,1-0,1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Brescia,Napoli,1,2,A,1,0,6.0,4.33,1.5,1.66,2.2,0.0,0.0,0.0,0.1566003616636528,0.2169981916817359,0.6264014466546112,0.5699481865284974,0.4300518134715025,2,it
621,232773.0,500.0,Bologna,494.0,Udinese,0-1,1-1,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,Bologna,Udinese,1,1,D,0,1,2.05,3.4,3.7,1.8,2.0,0.0,1.0,-1.0,0.4636078864934587,0.2795282845034089,0.2568638290031325,0.5263157894736842,0.4736842105263157,2,it
622,232765.0,493.0,Spal,496.0,Juventus,0-1,1-2,-1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2019,Spal,Juventus,1,2,A,0,1,7.5,5.25,1.36,1.66,2.2,-1.0,0.0,-1.0,0.1258926209997355,0.1798466014281936,0.6942607775720709,0.5699481865284974,0.4300518134715025,2,it
623,232768.0,502.0,Fiorentina,489.0,AC Milan,0-0,1-1,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2019,Fiorentina,AC Milan,1,1,D,0,0,2.7,3.3,2.62,1.9,1.9,0.0,1.0,-1.0,0.3510353227771011,0.28721071863581,0.3617539585870888,0.5,0.5,2,it
624,232766.0,495.0,Genoa,487.0,Lazio,0-1,2-3,-2.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2019,Genoa,Lazio,2,3,A,0,1,5.0,3.9,1.66,1.72,2.1,-1.0,0.0,-2.0,0.1888895372585633,0.2421660734084145,0.5689443893330222,0.549738219895288,0.450261780104712,2,it
625,232767.0,497.0,AS Roma,867.0,Lecce,2-0,4-0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2019,AS Roma,Lecce,4,0,H,2,0,1.3,6.0,8.0,1.36,3.2,4.0,0.0,2.0,0.7250755287009064,0.1570996978851964,0.1178247734138973,0.7017543859649122,0.2982456140350877,2,it
626,232775.0,487.0,Lazio,500.0,Bologna,2-0,2-0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Lazio,Bologna,2,0,H,2,0,1.53,4.33,6.0,1.57,2.37,2.0,0.0,2.0,0.6217557060086298,0.2196965889591694,0.1585477050322006,0.6015228426395939,0.398477157360406,2,it
627,232783.0,492.0,Napoli,503.0,Torino,1-0,2-1,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2019,Napoli,Torino,2,1,H,1,0,1.44,4.6,7.0,1.72,2.1,1.0,0.0,1.0,0.6584328480287911,0.2061181089481433,0.1354490430230656,0.549738219895288,0.450261780104712,2,it
628,232774.0,867.0,Lecce,499.0,Atalanta,2-2,2-7,-3.0,-2.0,7.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2019,Lecce,Atalanta,2,7,A,2,2,8.0,5.5,1.33,1.36,3.2,-5.0,0.0,-2.0,0.1180695666209345,0.171737551448632,0.7101928819304333,0.7017543859649122,0.2982456140350877,2,it
629,232781.0,490.0,Cagliari,497.0,AS Roma,1-2,3-4,-1.0,1.0,4.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2019,Cagliari,AS Roma,3,4,A,1,2,3.6,3.75,2.0,1.72,2.1,0.0,1.0,-1.0,0.2659574468085106,0.2553191489361702,0.4787234042553191,0.549738219895288,0.450261780104712,2,it
630,232782.0,523.0,Parma,493.0,Spal,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Parma,Spal,0,1,A,0,0,2.0,3.4,3.8,2.0,1.8,-1.0,0.0,-1.0,0.472913616398243,0.2781844802342606,0.2489019033674963,0.4736842105263157,0.5263157894736842,2,it
631,232778.0,489.0,AC Milan,495.0,Genoa,0-2,1-2,-2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,AC Milan,Genoa,1,2,A,0,2,1.66,3.8,5.25,1.9,1.9,-1.0,0.0,-2.0,0.5704400537557545,0.2491922340090926,0.1803677122351528,0.5,0.5,2,it
632,232779.0,498.0,Sampdoria,504.0,Verona,0-1,2-1,-1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2019,Sampdoria,Verona,2,1,H,0,1,2.6,3.2,2.8,2.2,1.66,1.0,1.0,-1.0,0.3648208469055374,0.2964169381107491,0.3387622149837133,0.4300518134715025,0.5699481865284974,2,it
633,232777.0,494.0,Udinese,502.0,Fiorentina,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Udinese,Fiorentina,0,0,D,0,0,2.9,3.25,2.5,2.3,1.61,0.0,0.0,0.0,0.3276209677419355,0.2923387096774194,0.3800403225806452,0.411764705882353,0.588235294117647,2,it
634,232780.0,496.0,Juventus,505.0,Inter,0-0,2-0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,Juventus,Inter,2,0,H,0,0,2.25,3.3,3.3,2.0,1.8,2.0,0.0,2.0,0.4230769230769231,0.2884615384615385,0.2884615384615385,0.4736842105263157,0.5263157894736842,2,it
635,232776.0,488.0,Sassuolo,518.0,Brescia,1-0,3-0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2019,Sassuolo,Brescia,3,0,H,1,0,1.75,3.75,4.5,1.66,2.2,3.0,0.0,2.0,0.5389221556886228,0.251497005988024,0.2095808383233533,0.5699481865284974,0.4300518134715025,2,it
636,232770.0,503.0,Torino,523.0,Parma,1-1,1-1,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,Torino,Parma,1,1,D,1,1,2.2,3.25,3.5,2.0,1.8,1.0,0.0,1.0,0.4337464251668255,0.2936129647283126,0.2726406101048617,0.4736842105263157,0.5263157894736842,2,it
637,232764.0,504.0,Verona,490.0,Cagliari,2-1,2-1,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Verona,Cagliari,2,1,H,2,1,1.95,3.4,4.0,2.0,1.8,1.0,0.0,1.0,0.4851944345344274,0.2782732786300392,0.2365322868355333,0.4736842105263157,0.5263157894736842,2,it
638,232772.0,499.0,Atalanta,488.0,Sassuolo,3-0,4-1,4.0,-1.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2019,Atalanta,Sassuolo,4,1,H,3,0,1.33,5.5,8.0,1.4,3.0,3.0,0.0,2.0,0.7101928819304333,0.171737551448632,0.1180695666209345,0.6818181818181818,0.3181818181818181,2,it
639,232771.0,505.0,Inter,498.0,Sampdoria,2-0,2-1,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,Inter,Sampdoria,2,1,H,2,0,1.36,4.75,9.0,1.66,2.2,1.0,0.0,1.0,0.6956875508543532,0.1991863303498779,0.1051261187957689,0.5699481865284974,0.4300518134715025,2,it
640,232784.0,502.0,Fiorentina,518.0,Brescia,1-1,1-1,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Fiorentina,Brescia,1,1,D,1,1,1.5,4.33,6.5,1.9,1.9,0.0,0.0,0.0,0.6340391980175715,0.2196440639783735,0.1463167380040549,0.5,0.5,2,it
641,232788.0,867.0,Lecce,489.0,AC Milan,0-1,1-4,-3.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2019,Lecce,AC Milan,1,4,A,0,1,5.25,4.2,1.6,1.72,2.1,-3.0,0.0,-2.0,0.1807909604519773,0.2259887005649717,0.5932203389830508,0.549738219895288,0.450261780104712,2,it
642,232786.0,500.0,Bologna,496.0,Juventus,0-2,0-2,-2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Bologna,Juventus,0,2,A,0,2,6.0,4.33,1.53,1.72,2.1,-2.0,0.0,-2.0,0.1585477050322006,0.2196965889591694,0.6217557060086298,0.549738219895288,0.450261780104712,2,it
643,232785.0,493.0,Spal,490.0,Cagliari,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,Spal,Cagliari,0,1,A,0,0,2.7,3.2,2.7,2.0,1.8,-1.0,1.0,0.0,0.3516483516483516,0.2967032967032967,0.3516483516483516,0.4736842105263157,0.5263157894736842,2,it
644,232789.0,504.0,Verona,492.0,Napoli,0-1,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,Verona,Napoli,0,2,A,0,1,4.1,3.5,1.9,2.0,1.8,-2.0,0.0,-1.0,0.2309829802014588,0.2705800625217089,0.4984369572768322,0.4736842105263157,0.5263157894736842,2,it
645,232790.0,495.0,Genoa,523.0,Parma,0-2,1-4,-1.0,-1.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2019,Genoa,Parma,1,4,A,0,2,2.15,3.3,3.5,2.1,1.72,-2.0,0.0,-1.0,0.4413450515857852,0.2875429881543752,0.2711119602598395,0.450261780104712,0.549738219895288,2,it
646,232793.0,503.0,Torino,494.0,Udinese,1-0,1-0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,Torino,Udinese,1,0,H,1,0,2.5,3.1,3.0,2.3,1.61,1.0,0.0,1.0,0.3788187372708758,0.3054989816700611,0.3156822810590631,0.411764705882353,0.588235294117647,2,it
647,232792.0,505.0,Inter,488.0,Sassuolo,2-1,3-3,1.0,-1.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2019,Inter,Sassuolo,3,3,D,2,1,1.36,5.25,7.0,1.57,2.37,0.0,1.0,1.0,0.6880733944954128,0.1782437745740498,0.1336828309305373,0.6015228426395939,0.398477157360406,2,it
648,232787.0,499.0,Atalanta,487.0,Lazio,1-2,3-2,0.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2019,Atalanta,Lazio,3,2,H,1,2,2.1,3.8,3.2,1.53,2.5,1.0,1.0,0.0,0.4527177959791511,0.2501861504095309,0.2970960536113179,0.6203473945409429,0.3796526054590571,2,it
649,232791.0,497.0,AS Roma,498.0,Sampdoria,0-1,2-1,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019,AS Roma,Sampdoria,2,1,H,0,1,1.44,4.5,6.5,1.66,2.2,1.0,1.0,0.0,0.6487025948103793,0.2075848303393213,0.1437125748502994,0.5699481865284974,0.4300518134715025,2,it
650,232800.0,496.0,Juventus,867.0,Lecce,0-0,4-0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2019,Juventus,Lecce,4,0,H,0,0,1.12,9.0,19.0,1.36,3.2,4.0,0.0,2.0,0.8450286617908678,0.1051591223561968,0.0498122158529353,0.7017543859649122,0.2982456140350877,2,it
651,232797.0,518.0,Brescia,495.0,Genoa,2-1,2-2,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,Brescia,Genoa,2,2,D,2,1,3.0,3.4,2.37,1.9,2.0,0.0,0.0,0.0,0.3176442762535478,0.2802743614001892,0.4020813623462629,0.5128205128205129,0.4871794871794872,2,it
652,232803.0,490.0,Cagliari,503.0,Torino,2-0,4-2,2.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2019,Cagliari,Torino,4,2,H,2,0,2.3,3.3,3.1,2.0,1.8,2.0,0.0,2.0,0.4100200400801603,0.2857715430861723,0.3042084168336673,0.4736842105263157,0.5263157894736842,2,it
653,232796.0,487.0,Lazio,502.0,Fiorentina,0-1,2-1,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2019,Lazio,Fiorentina,2,1,H,0,1,1.61,4.0,5.5,1.66,2.2,1.0,1.0,0.0,0.5898914063547392,0.2374312910577825,0.1726773025874782,0.5699481865284974,0.4300518134715025,2,it
